ダウンロードした時刻：2017/07/24 15:41:12

,飯田,飯田,飯田
年月日,平均気温(℃),最高気温(℃),最低気温(℃)
,,,
2001/1/1,2.0,8.7,-2.3
2001/1/2,1.9,7.2,-2.9
2001/1/3,0.8,4.1,-1.9
2001/1/4,-1.1,2.3,-2.7
2001/1/5,-0.6,4.2,-6.7
2001/1/6,-0.6,5.6,-5.3
2001/1/7,-3.6,-0.4,-7.7
2001/1/8,2.6,8.1,-2.5
2001/1/9,1.2,6.1,-3.5
2001/1/10,5.7,12.3,0.7
2001/1/11,3.1,9.1,-2.0
2001/1/12,-0.2,2.3,-1.3
2001/1/13,-0.1,2.3,-2.2
2001/1/14,-1.9,1.9,-5.2
2001/1/15,-3.3,1.3,-6.4
2001/1/16,-4.3,2.3,-9.4
2001/1/17,-1.6,4.5,-5.8
2001/1/18,-2.3,3.0,-8.4
2001/1/19,-1.1,4.1,-6.7
2001/1/20,-2.3,0.7,-5.9
2001/1/21,-0.2,6.1,-4.4
2001/1/22,-3.5,0.5,-9.2
2001/1/23,-1.4,7.3,-6.8
2001/1/24,-2.5,4.0,-8.0
2001/1/25,-2.3,0.5,-6.4
2001/1/26,2.2,4.5,0.1
2001/1/27,-0.4,0.3,-2.5
2001/1/28,-0.3,4.1,-3.3
2001/1/29,0.3,4.8,-3.7
2001/1/30,-1.8,3.9,-7.8
2001/1/31,-1.2,6.3,-8.4
2001/2/1,0.3,2.4,-0.8
2001/2/2,-0.3,4.9,-3.0
2001/2/3,-1.8,5.8,-8.3
2001/2/4,-1.8,3.0,-6.8
2001/2/5,2.5,11.2,-2.5
2001/2/6,0.9,4.5,-2.6
2001/2/7,1.7,3.6,-0.2
2001/2/8,2.9,8.1,-2.9
2001/2/9,-1.0,5.6,-7.2
2001/2/10,0.1,6.7,-6.1
2001/2/11,0.3,5.9,-5.8
2001/2/12,-0.4,4.7,-5.1
2001/2/13,-1.7,2.7,-5.3
2001/2/14,-0.9,6.1,-5.6
2001/2/15,-1.7,5.2,-8.1
2001/2/16,0.1,6.9,-4.5
2001/2/17,-1.1,7.5,-8.6
2001/2/18,3.6,12.2,-2.9
2001/2/19,4.8,13.0,-1.6
2001/2/20,2.9,11.7,-2.9
2001/2/21,4.9,13.3,-3.0
2001/2/22,7.5,17.3,1.4
2001/2/23,6.6,18.4,-1.9
2001/2/24,5.2,11.3,1.0
2001/2/25,2.1,7.3,-1.5
2001/2/26,0.5,8.5,-5.7
2001/2/27,3.0,13.7,-4.9
2001/2/28,2.6,5.9,-1.3
2001/3/1,5.0,6.2,3.6
2001/3/2,3.8,9.6,-0.8
2001/3/3,3.1,11.2,-3.7
2001/3/4,2.6,7.2,-0.9
2001/3/5,-0.2,2.4,-2.9
2001/3/6,4.3,10.3,-0.2
2001/3/7,4.5,10.0,-0.6
2001/3/8,0.7,7.3,-4.3
2001/3/9,-0.4,5.2,-5.5
2001/3/10,0.0,6.1,-4.5
2001/3/11,0.4,8.3,-5.9
2001/3/12,1.7,10.5,-5.0
2001/3/13,2.7,10.2,-2.8
2001/3/14,5.7,15.6,-3.9
2001/3/15,7.7,14.2,2.3
2001/3/16,5.6,14.9,-1.5
2001/3/17,3.6,7.2,-1.2
2001/3/18,9.4,17.4,2.6
2001/3/19,7.6,17.1,-1.3
2001/3/20,9.0,18.9,0.1
2001/3/21,10.5,21.1,2.0
2001/3/22,9.7,17.5,1.3
2001/3/23,10.1,17.3,4.9
2001/3/24,10.3,18.9,1.9
2001/3/25,10.7,16.6,6.1
2001/3/26,10.3,17.8,4.8
2001/3/27,8.1,14.4,3.2
2001/3/28,8.1,15.2,2.5
2001/3/29,8.5,11.9,6.0
2001/3/30,5.0,9.2,2.1
2001/3/31,0.8,4.6,-1.6
2001/4/1,2.6,10.4,-4.2
2001/4/2,8.2,17.0,-1.2
2001/4/3,8.5,14.0,3.5
2001/4/4,7.0,13.3,2.4
2001/4/5,9.0,21.2,-1.4
2001/4/6,11.8,23.5,1.7
2001/4/7,13.3,22.7,4.1
2001/4/8,13.9,23.5,5.5
2001/4/9,15.5,24.6,7.9
2001/4/10,17.4,28.2,8.2
2001/4/11,17.1,26.2,8.3
2001/4/12,12.6,18.1,7.1
2001/4/13,10.1,15.9,4.0
2001/4/14,10.3,19.3,2.3
2001/4/15,12.2,18.6,4.2
2001/4/16,13.8,22.7,3.3
2001/4/17,14.3,23.8,5.7
2001/4/18,14.2,20.3,8.0
2001/4/19,18.0,25.1,11.3
2001/4/20,14.7,24.8,6.8
2001/4/21,8.3,10.4,6.0
2001/4/22,12.1,21.0,5.1
2001/4/23,11.8,23.5,0.3
2001/4/24,12.3,17.5,6.3
2001/4/25,10.0,11.6,8.0
2001/4/26,11.5,19.8,5.1
2001/4/27,12.1,22.0,3.8
2001/4/28,13.3,23.6,3.5
2001/4/29,12.8,18.5,7.5
2001/4/30,15.2,21.1,11.3
2001/5/1,14.7,24.8,7.1
